dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
NonInvasiveFetalECGThorax1,PPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX
NonInvasiveFetalECGThorax2,PPV_MIX,MPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,MPV,MPV,MPV_MIX,PPV_MIX,PPV_MIX,MPV,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MPV,MPV,MPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX
OliveOil,PPV,PPV,PPV,PPV_MIX,PPV,MIPV,PPV,MPV,MIPV,PPV_MIX,PPV,MIPV,MPV,PPV,PPV,PPV,PPV,PPV,LSPV,PPV,PPV,PPV_MIX,PPV,MPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV_MIX
OSULeaf,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,MPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
PhalangesOutlinesCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Phoneme,PPV_MIX,PPV_MIX,PPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX
PigAirwayPressure,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_DIFF,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX
PigArtPressure,PPV,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV,LSPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,LSPV_MIX,LSPV_DIFF,PPV,LSPV_MIX,PPV,PPV,LSPV_DIFF,LSPV_DIFF,LSPV_MIX,PPV,LSPV_MIX
PigCVP,LSPV_MIX,LSPV_MIX,LSPV,PPV,LSPV_MIX,PPV,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV,LSPV,PPV,PPV,PPV,LSPV,LSPV_MIX,PPV_MIX,LSPV,PPV,LSPV_MIX
Plane,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
PowerCons,MIPV,PPV,PPV_MIX,MIPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV_MIX,PPV,MIPV,MIPV,PPV,PPV_MIX,PPV,PPV,MIPV,PPV_MIX,PPV,PPV,MIPV,MIPV,PPV,PPV_MIX,MIPV,PPV_MIX
ProximalPhalanxOutlineAgeGroup,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxOutlineCorrect,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxTW,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
RefrigerationDevices,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,LSPV,LSPV_MIX,LSPV_MIX
Rock,PPV_DIFF,PPV_DIFF,PPV_DIFF,LSPV,LSPV_MIX,LSPV_MIX,PPV_MIX,MIPV_DIFF,PPV_DIFF,PPV_DIFF,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_DIFF,LSPV_MIX,LSPV_MIX,LSPV,LSPV_DIFF,PPV_MIX,LSPV,LSPV,LSPV_DIFF
ScreenType,PPV_DIFF,LSPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_DIFF,PPV_DIFF,LSPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF
SemgHandGenderCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandMovementCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandSubjectCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
ShapeletSim,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
ShapesAll,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX
SmallKitchenAppliances,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,LSPV,PPV_MIX,MPV_MIX,LSPV,LSPV,LSPV,PPV_MIX,LSPV_MIX,LSPV,LSPV,LSPV,PPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,LSPV,LSPV,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,LSPV,LSPV
SmoothSubspace,PPV_MIX,MPV_MIX,MIPV,PPV_MIX,MPV_MIX,MIPV,PPV_MIX,PPV_MIX,MIPV_MIX,PPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MIPV_MIX,PPV_MIX,MIPV,MIPV_MIX,MIPV,PPV_MIX,MIPV_MIX,PPV,MIPV,MIPV_MIX,MIPV_MIX,MIPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_MIX,PPV_MIX
SonyAIBORobotSurface1,PPV_DIFF,PPV,PPV_MIX,PPV,PPV_MIX,GMP,GMP_DIFF,GMP,PPV_MIX,PPV_MIX,PPV,GMP,GMP,GMP_DIFF,GMP,PPV_MIX,GMP_DIFF,GMP_DIFF,PPV,MIPV_DIFF,GMP,PPV_MIX,PPV,GMP,PPV,GMP,PPV_MIX,PPV,PPV_MIX,GMP_DIFF
SonyAIBORobotSurface2,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV,LSPV_MIX,MPV_DIFF,PPV_MIX,PPV_MIX,GMP_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,GMP_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,MPV_DIFF,PPV_MIX,PPV_DIFF
StarLightCurves,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX
Strawberry,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
SwedishLeaf,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Symbols,PPV,MPV,PPV,PPV,PPV,PPV_MIX,PPV_DIFF,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV_MIX,LSPV_MIX,MPV,PPV,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
SyntheticControl,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,GMP,MPV,MPV,PPV,PPV,PPV_MIX,PPV_MIX,MPV,MPV,GMP,GMP,PPV,MPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,MPV,GMP,PPV_MIX,GMP,GMP_MIX,MPV,LSPV,PPV,LSPV
ToeSegmentation1,LSPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,LSPV,PPV,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MPV,PPV_MIX
ToeSegmentation2,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV,PPV_MIX,PPV_MIX,MPV_DIFF,MPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,MPV_DIFF,PPV_MIX,PPV_MIX,PPV,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_DIFF
Trace,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
TwoLeadECG,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV_MIX,GMP,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,GMP,GMP,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV,GMP,PPV_MIX
TwoPatterns,MPV,MPV,GMP,GMP,MPV,MPV,GMP,GMP,MPV,GMP,MPV,GMP,GMP,GMP,MPV,GMP,GMP,MPV,GMP,GMP,GMP,GMP,MPV,MPV,MPV,MPV,MPV,GMP,MPV,GMP
UMD,PPV_MIX,PPV,PPV_DIFF,PPV,PPV,PPV,MPV_DIFF,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV_DIFF
UWaveGestureLibraryAll,MIPV_MIX,MIPV_MIX,MIPV,MIPV,MIPV_MIX,MIPV,PPV_MIX,MIPV,MIPV_MIX,MPV_MIX,MIPV,MIPV,MIPV_MIX,PPV_MIX,MIPV,MIPV,MIPV,MIPV,MIPV_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV_MIX,PPV_MIX,MIPV,MIPV,MIPV
UWaveGestureLibraryX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV
UWaveGestureLibraryY,PPV,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX
UWaveGestureLibraryZ,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX
Wafer,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Wine,PPV_MIX,PPV,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,GMP_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,GMP_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,GMP_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX
WordSynonyms,MIPV,PPV_MIX,MIPV,MPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV,MIPV,PPV,PPV_MIX,PPV,MIPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,MIPV,MIPV,PPV
Worms,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,LSPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,LSPV_MIX,PPV,PPV_MIX
WormsTwoClass,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX
Yoga,PPV_MIX,PPV_MIX,MIPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,MIPV,PPV_MIX
