dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Lightning2,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX
Lightning7,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,PPV,PPV,PPV_MIX,MPV,MPV,MPV,PPV,PPV,MPV,MPV,PPV_MIX,PPV_MIX,PPV,MPV,PPV_MIX,MPV,MPV
Mallat,ZC,ZC,ZC_MIX,ZC_MIX,ZC,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,MPV_MIX,ZC_DIFF,ZC,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC,ZC_MIX,ZC_MIX,ZC,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC
Meat,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
MedicalImages,MPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
MiddlePhalanxOutlineAgeGroup,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
MiddlePhalanxOutlineCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
MiddlePhalanxTW,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
MixedShapesRegularTrain,PPV_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_DIFF,PPV_DIFF,ZC_MIX,ZC_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX,LSPV_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX
MixedShapesSmallTrain,ZC_DIFF,LSPV,ZC_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV,ZC_MIX,ZC_MIX,ZC_MIX,PPV_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX
MoteStrain,PPV_DIFF,PPV,PPV_MIX,PPV,MIPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MIPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV
NonInvasiveFetalECGThorax1,MPV_MIX,MPV_MIX,ZC_MIX,MPV_MIX,ZC_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,ZC_MIX,MPV_MIX,ZC_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,PPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,MPV_MIX,ZC_MIX,MPV,ZC_MIX,ZC_MIX,MPV_MIX,ZC_MIX,MPV_MIX
NonInvasiveFetalECGThorax2,ZC_MIX,PPV,ZC_MIX,MPV,ZC_MIX,MPV,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,MPV_MIX,MPV_MIX,ZC,ZC_MIX,ZC_MIX,ZC_MIX,MPV,PPV,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV_MIX,MPV_MIX,ZC_MIX,MIPV
OliveOil,PPV,PPV,PPV,ZC_MIX,PPV,MPV,MIPV_MIX,PPV,PPV,PPV,ZC_MIX,PPV,PPV,LSPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,MPV,ZC_MIX,PPV,PPV,PPV,PPV,PPV,ZC,PPV,PPV
OSULeaf,ZC_DIFF,ZC_DIFF,PPV_MIX,ZC_DIFF,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_DIFF,ZC_MIX,PPV_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_DIFF,ZC_DIFF
PhalangesOutlinesCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Phoneme,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_MIX,LSPV_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV_MIX,ZC_MIX,ZC_MIX,LSPV_MIX
PigAirwayPressure,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,LSPV_MIX,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC_MIX,ZC,ZC,ZC,ZC,ZC,ZC,ZC
PigArtPressure,ZC,ZC_MIX,ZC,ZC,ZC_MIX,ZC_MIX,ZC,ZC,PPV,ZC,ZC,ZC,ZC,ZC,ZC,ZC,PPV,PPV,ZC,ZC,ZC_MIX,ZC,LSPV_MIX,PPV,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC,LSPV
PigCVP,ZC,ZC,ZC,ZC,ZC,ZC,ZC_MIX,ZC,ZC,ZC,ZC,ZC,ZC,ZC_MIX,ZC_MIX,ZC,ZC,ZC,ZC,ZC,ZC,ZC_MIX,ZC,ZC,ZC,ZC_MIX,ZC,ZC,ZC,ZC_MIX
Plane,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV
PowerCons,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV_MIX,MIPV,PPV_MIX,PPV,PPV,PPV,PPV,MIPV,PPV,PPV_MIX,PPV
ProximalPhalanxOutlineAgeGroup,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxOutlineCorrect,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ProximalPhalanxTW,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
RefrigerationDevices,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX
Rock,PPV_DIFF,LSPV_DIFF,LSPV_DIFF,LSPV,ZC_MIX,LSPV_MIX,ZC_MIX,MIPV_DIFF,PPV_DIFF,LSPV,LSPV_MIX,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_MIX,LSPV_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,LSPV_DIFF,ZC_MIX,LSPV_DIFF,LSPV_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_MIX,ZC_MIX
ScreenType,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,LSPV_MIX,ZC_DIFF,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,ZC_DIFF
SemgHandGenderCh2,MIPV,MIPV,MIPV,MIPV,ZC_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandMovementCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
SemgHandSubjectCh2,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV
ShapeletSim,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
ShapesAll,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,LSPV_MIX,LSPV_MIX,PPV_MIX
SmallKitchenAppliances,ZC_MIX,ZC_MIX,LSPV,ZC_MIX,ZC_MIX,ZC_MIX,LSPV,LSPV,ZC_MIX,ZC_MIX,LSPV,MPV_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,LSPV,ZC_MIX,ZC_MIX,ZC_MIX,LSPV,LSPV
SmoothSubspace,PPV_MIX,MIPV,PPV_MIX,MIPV,PPV_MIX,MPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV_MIX,MPV_MIX,MIPV,MIPV,MIPV_MIX,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,MIPV_MIX,MIPV_MIX,MPV_MIX,MIPV_MIX,MIPV_MIX,MIPV_MIX,MPV_MIX,MPV_MIX
SonyAIBORobotSurface1,PPV_MIX,PPV,PPV_DIFF,PPV,PPV_MIX,MIPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_DIFF,ZC_DIFF,PPV_MIX,ZC,PPV_MIX,MPV_MIX,ZC_DIFF,PPV_MIX,PPV,PPV,PPV,PPV,ZC_DIFF,PPV,PPV_DIFF,PPV,PPV_MIX,PPV_MIX,ZC_DIFF
SonyAIBORobotSurface2,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,ZC,ZC_DIFF,PPV_DIFF,ZC,ZC,PPV_MIX,ZC,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_DIFF,ZC,PPV_MIX,PPV_MIX,PPV_MIX,ZC_DIFF,MPV_DIFF,PPV_DIFF,PPV_MIX
StarLightCurves,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV_MIX,ZC_MIX,ZC_MIX
Strawberry,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_DIFF,PPV_MIX,PPV_MIX
SwedishLeaf,ZC_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,ZC_MIX,ZC_MIX,PPV_MIX,ZC_DIFF,PPV_MIX,ZC_DIFF,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,ZC_DIFF,ZC_DIFF,PPV_MIX,ZC_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Symbols,PPV_MIX,MPV,PPV,PPV_MIX,PPV_MIX,ZC_DIFF,PPV_DIFF,PPV,PPV,PPV,PPV_MIX,PPV,PPV,MPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,LSPV_MIX,MPV,PPV,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV
SyntheticControl,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,PPV_MIX,ZC,ZC,ZC_MIX,ZC,ZC,ZC,ZC,ZC,PPV_MIX,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,ZC,PPV_MIX,PPV,PPV_MIX
ToeSegmentation1,PPV_MIX,PPV_MIX,PPV,PPV_MIX,MPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,ZC,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,LSPV,PPV,LSPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
ToeSegmentation2,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV_MIX,PPV_DIFF,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,MPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX
Trace,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
TwoLeadECG,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV,PPV,ZC,PPV_MIX
TwoPatterns,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV,MPV
UMD,PPV,PPV,PPV,PPV,PPV,PPV,PPV_MIX,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV,MPV,PPV,PPV,PPV,PPV,PPV,PPV,PPV
UWaveGestureLibraryAll,MIPV_MIX,ZC_MIX,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV,MIPV_MIX,MIPV,PPV_MIX,MIPV,MIPV_MIX,MIPV,ZC_MIX,MIPV,ZC_MIX,MIPV,MIPV_MIX,ZC_MIX,MIPV,MIPV,MIPV,MIPV,ZC_MIX,MIPV,MIPV,ZC_MIX,MIPV,MIPV
UWaveGestureLibraryX,ZC_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV
UWaveGestureLibraryY,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,ZC,ZC_MIX,PPV
UWaveGestureLibraryZ,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV,ZC_MIX,PPV_MIX,ZC_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,ZC_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,LSPV_MIX,PPV_MIX,ZC_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Wafer,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,ZC_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_DIFF,PPV_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
Wine,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,MPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX
WordSynonyms,MIPV,MIPV,MIPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MPV,PPV_MIX,MIPV,PPV_MIX,MPV,PPV,PPV_MIX,PPV,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,MIPV,PPV_MIX,PPV,MIPV,PPV_MIX,PPV,PPV,PPV,MIPV,PPV_MIX,PPV_MIX
Worms,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX
WormsTwoClass,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC,ZC,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,ZC_MIX,PPV_DIFF,ZC_MIX,PPV_DIFF,ZC_MIX,ZC_MIX,PPV_DIFF,ZC_MIX,ZC_MIX,ZC_MIX
Yoga,PPV_MIX,PPV_MIX,ZC_DIFF,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,PPV_MIX,ZC_DIFF,ZC_MIX,ZC_DIFF,PPV_MIX,ZC_MIX,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_MIX,ZC_DIFF,ZC_DIFF,PPV_MIX,PPV_MIX,ZC_MIX,ZC_DIFF
