dataset,TIME_CREATION_FEATURES,TIME_PO_SELECTION,TIME_TRAIN_CLASSIFIER,TIME_TEST_CLASSIFIER
ACSF1,1.8625994761784872,1.3399561087290446,0.033878024419148764,0.007139809926350911
ChlorineConcentration,2.0004969040552774,6.77350172996521,0.19000279903411865,0.16348785559336346
Computers,2.861201596260071,3.339038054148356,0.08546876112620036,0.010591642061869303
CricketX,2.315972598393758,5.442326021194458,0.13726247946421305,0.0263715664545695
CricketY,2.35715651512146,5.447967402140299,0.1378116766611735,0.025274626413981118
CricketZ,2.3239420811335245,5.4134388367335005,0.13580257892608644,0.025367156664530436
DistalPhalanxOutlineAgeGroup,1.0302310148874918,5.4388753573099775,0.13877305189768474,0.004911478360493978
DistalPhalanxOutlineCorrect,1.5147887627283732,7.955166681607564,0.24569087823232014,0.009701188405354817
DistalPhalanxTW,1.0298513968785603,5.478101555506388,0.13860830465952556,0.007756829261779785
Earthquakes,3.3568754037221273,4.116658759117127,0.11431883970896403,0.0054793914159139
ECG200,0.3496265411376953,1.357341424624125,0.02849860191345215,0.003644434611002604
EOGHorizontalSignal,6.519470159212748,5.151307272911072,0.15010216236114501,0.030825249354044595
EOGVerticalSignal,6.620548486709595,5.1350120306015015,0.15016494592030843,0.030529713630676268
EthanolLevel,11.203502130508422,6.914559570948283,0.18907782236735027,0.022153965632120767
FaceAll,1.9373005867004394,7.84228941599528,0.26718060970306395,0.08703107039133708
Fish,1.2260587056477865,2.2820186853408813,0.05803967316945394,0.009566108385721842
FreezerRegularTrain,0.9656885147094727,1.7777302980422973,0.040184640884399415,0.08666679064432779
GunPointAgeSpan,0.47473671436309817,1.572850243250529,0.03620160420735677,0.011476484934488933
GunPointMaleVersusFemale,0.4769786198933919,1.6539660374323526,0.03273760477701823,0.01102601687113444
GunPointOldVersusYoung,0.4736456871032715,1.5808468500773112,0.03203990459442139,0.011079049110412598
Ham,0.8177184025446574,1.2759583950042725,0.03201391696929932,0.004151638348897298
Haptics,2.2659019867579144,1.9590446631113687,0.04497238000233968,0.015113091468811036
InlineSkate,3.2543726364771524,1.320204742749532,0.04128326574961345,0.04476242065429688
InsectWingbeatSound,1.007029620806376,3.0046913703282674,0.07754473686218262,0.11192744572957357
LargeKitchenAppliances,3.384930419921875,5.068330645561218,0.14755584398905436,0.01886878808339437
MedicalImages,1.0321441809336345,5.3773870944976805,0.13378626505533855,0.04822798569997152
MiddlePhalanxOutlineAgeGroup,1.0066952069600423,5.315849240620931,0.13932680288950602,0.006433033943176269
MiddlePhalanxOutlineCorrect,1.4878182967503866,7.957059256235758,0.24223504861195883,0.010792175928751627
MixedShapesRegularTrain,6.911283961931864,6.807944560050965,0.2374662399291992,0.11898426214853923
MixedShapesSmallTrain,1.568215004603068,1.2831384102503458,0.030572954813639322,0.11209521293640137
OSULeaf,1.428098241488139,2.530059790611267,0.07732882499694824,0.017151848475138346
Plane,0.41047267119089764,1.4658316373825073,0.029099249839782716,0.005447196960449219
PowerCons,0.6936470746994019,2.1395169655481974,0.05388923486073812,0.007235797246297201
ProximalPhalanxOutlineAgeGroup,0.9999954700469971,5.582194916407267,0.14087021350860596,0.009969703356424968
ProximalPhalanxOutlineCorrect,1.478465986251831,7.9228647470474245,0.2361604928970337,0.010701203346252441
ProximalPhalanxTW,1.0065394401550294,5.610392800966898,0.14266053835550943,0.012897419929504394
ScreenType,3.8627426783243815,5.186431439717611,0.12421361605326335,0.013358211517333985
SemgHandGenderCh2,8.501557930310566,3.8253337224324544,0.08992114861806234,0.021058050791422527
SemgHandMovementCh2,13.060892677307129,6.618417612711588,0.16663546562194825,0.022880005836486816
SemgHandSubjectCh2,12.720701130231221,6.5667652289072675,0.15764938990275065,0.022342228889465333
ShapesAll,4.646037483215332,8.81817332903544,0.400770378112793,0.048709750175476074
SmoothSubspace,0.30432435671488445,1.920953424771627,0.060112714767456055,0.008933440844217936
SwedishLeaf,1.607843828201294,7.070761489868164,0.2830007235209147,0.0498374621073405
SyntheticControl,0.750219464302063,3.982712992032369,0.09601819515228271,0.01617438793182373
Trace,0.6391368627548217,1.295003358523051,0.026501051584879556,0.004699556032816569
UWaveGestureLibraryX,4.415861320495606,14.074520707130432,0.5474954048792521,0.1948198159535726
UWaveGestureLibraryY,4.553983966509501,14.08014736175537,0.5459638913472493,0.1938896099726359
UWaveGestureLibraryZ,4.4104504982630415,14.038392273585002,0.5525971253712972,0.19817864100138347
Worms,2.691379491488139,2.3300878524780275,0.07303335666656494,0.005107975006103516
WormsTwoClass,2.6155046145121257,2.1210277557373045,0.06455025672912598,0.0032691399256388346
